report_date,mall,media,campaign_id,campaign_name,impressions,clicks,cost,conversions,conversion_value
2026-01-05,sprint,meta,,FB_스프린트_프로모션_판매_구매_01,259208,1974,1542448.18,151.0,7741529.0
2026-01-06,sprint,meta,,FB_스프린트_판매_결제시작_01,144737,1642,892505.45,118.0,5753699.0
2026-01-06,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_01,118467,1534,810704.55,112.0,5775016.0
2026-01-06,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,45298,636,490884.55,42.0,2255267.0
2026-01-06,sprint,meta,,FB_스프린트_프로모션_판매_구매_01,397060,2745,2261655.45,285.0,14071983.0
2026-01-07,sprint,meta,,FB_스프린트_판매_결제시작_01,117981,1277,716740.91,65.0,3507780.0
2026-01-07,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_01,65927,940,459319.09,36.0,1727300.0
2026-01-07,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,40490,533,403769.09,39.0,2201055.0
2026-01-07,sprint,meta,,FB_스프린트_프로모션_판매_구매_01,318867,2242,2007380.91,189.0,8863042.0
2026-01-07,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,70595,339,478656.36,15.0,692500.0
2026-01-08,sprint,meta,,FB_스프린트_판매_결제시작_01,79399,1065,547297.27,70.0,2865134.0
2026-01-08,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_01,54730,805,432027.27,71.0,3563342.0
2026-01-08,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,45019,602,405243.64,48.0,2562947.0
2026-01-08,sprint,meta,,FB_스프린트_프로모션_판매_구매_01,338686,2414,2242310.91,217.0,10538843.0
2026-01-08,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,73914,599,597607.27,48.0,2388700.0
2026-01-09,sprint,meta,,FB_스프린트_판매_결제시작_01,69841,865,479912.73,54.0,2430051.0
2026-01-09,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_01,40853,586,306265.45,33.0,1285000.0
2026-01-09,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,53204,757,488370.0,51.0,2665468.0
2026-01-09,sprint,meta,,FB_스프린트_프로모션_판매_구매_01,253555,1850,1689131.82,167.0,7280300.0
2026-01-09,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,65479,627,548341.82,52.0,3108342.0
2026-01-10,sprint,meta,,FB_스프린트_판매_결제시작_01,53577,870,412738.18,44.0,1854600.0
2026-01-10,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_01,36749,656,294109.09,62.0,2819139.0
2026-01-10,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,72193,1314,655610.0,55.0,2917761.0
2026-01-10,sprint,meta,,FB_스프린트_프로모션_판매_구매_01,171089,1772,1353156.36,149.0,6185700.0
2026-01-10,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,83135,774,753801.82,80.0,3972874.0
2026-01-11,sprint,meta,,FB_스프린트_판매_결제시작_01,66144,1107,526140.91,73.0,2938415.0
2026-01-11,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_01,45872,680,362261.82,45.0,1903690.0
2026-01-11,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,108084,1491,868974.55,68.0,3236140.0
2026-01-11,sprint,meta,,FB_스프린트_프로모션_판매_구매_01,159991,1714,1306824.55,150.0,6231533.0
2026-01-11,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,118914,1100,1005601.82,112.0,5372106.0
2026-01-12,sprint,meta,,FB_스프린트_판매_결제시작_01,79104,1140,486179.09,81.0,3876991.0
2026-01-12,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_01,50431,595,328223.64,45.0,1877354.0
2026-01-12,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,116459,1398,958458.18,72.0,3689050.0
2026-01-12,sprint,meta,,FB_스프린트_프로모션_판매_구매_01,166309,1189,1066247.27,136.0,5521442.0
2026-01-12,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,158553,999,1070763.64,115.0,5538050.0
2026-01-13,sprint,meta,,FB_스프린트_판매_결제시작_01,83593,1093,533229.09,55.0,2200013.0
2026-01-13,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_01,72633,823,390729.09,36.0,1517839.0
2026-01-13,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,146699,1519,1213722.73,83.0,3887378.0
2026-01-13,sprint,meta,,FB_스프린트_프로모션_판매_구매_01,181716,1190,988096.36,113.0,4335121.0
2026-01-13,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,214622,1390,1471242.73,105.0,4983200.0
2026-01-14,sprint,meta,,FB_스프린트_판매_결제시작_01,58600,731,434627.27,41.0,1606900.0
2026-01-14,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_01,43787,544,250695.45,24.0,1050600.0
2026-01-14,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,152542,1368,1215990.0,94.0,4474442.0
2026-01-14,sprint,meta,,FB_스프린트_프로모션_판매_구매_01,106433,894,741317.27,87.0,3556100.0
2026-01-14,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,243219,1514,1522128.18,120.0,6646782.0
2026-01-15,sprint,meta,,FB_스프린트_판매_결제시작_01,53982,714,391029.09,30.0,1283000.0
2026-01-15,sprint,meta,,FB_스프린트_판매_구매_02,10175,69,67013.64,2.0,107800.0
2026-01-15,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_01,33741,459,204774.55,24.0,1227600.0
2026-01-15,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,112238,982,911127.27,62.0,2898942.0
2026-01-15,sprint,meta,,FB_스프린트_프로모션_판매_구매_01,99558,896,717861.82,79.0,3451522.0
2026-01-15,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,203997,1259,1367160.0,90.0,4448242.0
2026-01-16,sprint,meta,,FB_스프린트_판매_결제시작_01,36183,521,277691.82,35.0,1523642.0
2026-01-16,sprint,meta,,FB_스프린트_판매_구매_02,25466,194,169331.82,16.0,821400.0
2026-01-16,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_01,28890,395,178296.36,25.0,1289162.0
2026-01-16,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,88055,871,674870.0,55.0,3171482.0
2026-01-16,sprint,meta,,FB_스프린트_프로모션_판매_구매_01,88941,735,633889.09,55.0,2607500.0
2026-01-16,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,168728,1049,1112374.55,86.0,4799182.0
2026-01-17,sprint,meta,,FB_스프린트_판매_결제시작_01,31140,447,233978.18,40.0,1798000.0
2026-01-17,sprint,meta,,FB_스프린트_판매_구매_02,24969,181,144123.64,12.0,515707.0
2026-01-17,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_01,27863,370,169965.45,12.0,637800.0
2026-01-17,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,103110,1080,838824.55,69.0,3901200.0
2026-01-17,sprint,meta,,FB_스프린트_프로모션_판매_구매_01,95801,784,638042.73,46.0,1954200.0
2026-01-17,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,193665,1200,1185850.91,87.0,4405450.0
2026-01-18,sprint,meta,,FB_스프린트_판매_결제시작_01,41577,701,325549.09,30.0,1289485.0
2026-01-18,sprint,meta,,FB_스프린트_판매_구매_02,17854,159,157060.91,21.0,874900.0
2026-01-18,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_01,23305,378,175273.64,13.0,662600.0
2026-01-18,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,109175,1208,834485.45,73.0,3882191.0
2026-01-18,sprint,meta,,FB_스프린트_프로모션_판매_구매_01,90661,930,705894.55,73.0,3444500.0
2026-01-18,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,184491,1353,1238320.91,116.0,6429184.0
2026-01-19,sprint,meta,,FB_스프린트_판매_결제시작_01,42772,688,287987.27,31.0,1529939.0
2026-01-19,sprint,meta,,FB_스프린트_판매_구매_02,19939,150,153050.91,13.0,778100.0
2026-01-19,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_01,22043,369,165346.36,14.0,605600.0
2026-01-19,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,99600,960,792977.27,63.0,3701300.0
2026-01-19,sprint,meta,,FB_스프린트_프로모션_판매_구매_01,93458,814,679410.0,59.0,3130100.0
2026-01-19,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,180820,1239,1184542.73,98.0,5235000.0
2026-01-20,sprint,meta,,FB_스프린트_판매_결제시작_01,33027,488,294858.18,36.0,1704564.0
2026-01-20,sprint,meta,,FB_스프린트_판매_구매_02,22261,140,157252.73,26.0,1308300.0
2026-01-20,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_01,22509,340,168722.73,18.0,1051200.0
2026-01-20,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,65969,681,558054.55,53.0,2627905.0
2026-01-20,sprint,meta,,FB_스프린트_프로모션_판매_구매_01,88293,784,671346.36,66.0,3622342.0
2026-01-20,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,159776,1203,1109473.64,109.0,5220342.0
2026-01-21,sprint,meta,,FB_스프린트_판매_결제시작_01,85947,1125,625310.91,39.0,1682022.0
2026-01-21,sprint,meta,,FB_스프린트_판매_구매_02,75143,432,548151.82,31.0,1429186.0
2026-01-21,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_01,16948,241,112772.73,19.0,671553.0
2026-01-21,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,0,0,0.0,4.0,339600.0
2026-01-21,sprint,meta,,FB_스프린트_프로모션_판매_구매_01,50925,448,402172.73,33.0,1728922.0
2026-01-21,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,109842,793,765604.55,65.0,3573222.0
2026-01-22,sprint,meta,,FB_스프린트_판매_결제시작_01,152864,1854,893454.55,59.0,3433383.0
2026-01-22,sprint,meta,,FB_스프린트_판매_구매_02,129214,899,846829.09,66.0,3850200.0
2026-01-22,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_01,0,0,0.0,0.0,0.0
2026-01-22,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,0,0,0.0,1.0,28900.0
2026-01-22,sprint,meta,,FB_스프린트_프로모션_판매_구매_01,0,0,0.0,2.0,109800.0
2026-01-22,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,0,0,0.0,0.0,0.0
2026-01-23,sprint,meta,,FB_스프린트_판매_결제시작_01,89988,1151,593055.45,47.0,2380264.0
2026-01-23,sprint,meta,,FB_스프린트_판매_구매_02,75627,567,489990.0,56.0,2733384.0
2026-01-23,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_01,0,0,0.0,0.0,0.0
2026-01-23,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,0,0,0.0,0.0,0.0
2026-01-23,sprint,meta,,FB_스프린트_프로모션_판매_구매_01,0,0,0.0,2.0,63800.0
2026-01-23,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,0,0,0.0,4.0,214600.0
2026-01-24,sprint,meta,,FB_스프린트_판매_결제시작_01,80695,1106,631134.55,48.0,2077642.0
2026-01-24,sprint,meta,,FB_스프린트_판매_구매_02,66226,500,436696.36,41.0,2254742.0
2026-01-24,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,0,0,0.0,3.0,206663.0
2026-01-24,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,0,0,0.0,4.0,124600.0
2026-01-25,sprint,meta,,FB_스프린트_판매_결제시작_01,88918,1293,684723.64,35.0,1880500.0
2026-01-25,sprint,meta,,FB_스프린트_판매_구매_02,68212,518,465142.73,44.0,2108433.0
2026-01-25,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,0,0,0.0,1.0,93900.0
2026-01-25,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,0,0,0.0,1.0,31522.0
2026-01-26,sprint,meta,,FB_스프린트_판매_결제시작_01,73695,1084,567556.36,44.0,2435042.0
2026-01-26,sprint,meta,,FB_스프린트_판매_구매_02,83278,639,571252.73,60.0,2970569.0
2026-01-26,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_01,0,0,0.0,2.0,191800.0
2026-01-26,sprint,meta,,FB_스프린트_프로모션_판매_구매_CVMX_01,0,0,0.0,0.0,0.0
2026-01-27,sprint,meta,,FB_스프린트_판매_결제시작_01,91844,1217,730248.18,44.0,2049022.0
2026-01-27,sprint,meta,,FB_스프린트_판매_구매_02,80434,648,582792.73,37.0,1964046.0
2026-01-27,sprint,meta,,FB_스프린트_프로모션_판매_결제시작_CVMX_01,0,0,0.0,0.0,0.0
2026-01-28,sprint,meta,,FB_스프린트_판매_결제시작_01,94867,1377,702591.82,46.0,2490742.0
2026-01-28,sprint,meta,,FB_스프린트_판매_구매_02,77572,551,581365.45,50.0,2068884.0
2026-01-29,sprint,meta,,FB_스프린트_판매_결제시작_01,86174,1118,667937.27,47.0,2541546.0
2026-01-29,sprint,meta,,FB_스프린트_판매_구매_02,74077,482,552534.55,38.0,1774804.0
2026-01-30,sprint,meta,,FB_에반게리온_판매_결제시작_01,91216,1107,649992.73,54.0,2731404.0
2026-01-30,sprint,meta,,FB_에반게리온_판매_구매_02,82173,571,509567.27,27.0,1075300.0
2026-01-31,sprint,meta,,FB_에반게리온_판매_결제시작_01,94686,1081,618275.45,50.0,2370416.0
2026-01-31,sprint,meta,,FB_에반게리온_판매_구매_02,89378,657,524674.55,44.0,2048311.0
2026-02-01,sprint,meta,,FB_에반게리온_판매_결제시작_01,121994,1315,812046.36,76.0,3858126.0
2026-02-01,sprint,meta,,FB_에반게리온_판매_구매_02,108955,794,606649.09,77.0,3289948.0
2026-02-02,sprint,meta,,FB_에반게리온_판매_결제시작_01,104606,1358,773105.45,76.0,4123487.0
2026-02-02,sprint,meta,,FB_에반게리온_판매_구매_02,92028,706,566607.27,50.0,1986884.0
2026-02-02,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_01,70996,1382,536093.64,34.0,1940764.0
2026-02-02,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_CVMX_01,69785,1663,647810.91,43.0,2849700.0
2026-02-02,sprint,meta,,FB_에반게리온_프로모션_판매_구매_CVMX_01,70703,846,586508.18,35.0,1943500.0
2026-02-03,sprint,meta,,FB_에반게리온_판매_결제시작_01,102859,1474,810321.82,72.0,4051200.0
2026-02-03,sprint,meta,,FB_에반게리온_판매_구매_02,76080,656,552133.64,89.0,4760533.0
2026-02-03,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_01,50578,1592,450889.09,49.0,2951717.0
2026-02-03,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_CVMX_01,63372,1849,590818.18,29.0,1723833.0
2026-02-03,sprint,meta,,FB_에반게리온_프로모션_판매_구매_CVMX_01,50664,805,426522.73,35.0,2369382.0
2026-02-04,sprint,meta,,FB_에반게리온_판매_결제시작_01,82495,1228,676503.64,89.0,4407587.0
2026-02-04,sprint,meta,,FB_에반게리온_판매_구매_02,100775,712,734568.18,112.0,5150010.0
2026-02-04,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_01,49717,1113,431487.27,37.0,2204368.0
2026-02-04,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_CVMX_01,40516,933,429063.64,46.0,2639462.0
2026-02-04,sprint,meta,,FB_에반게리온_프로모션_판매_구매_CVMX_01,61377,751,408605.45,41.0,2426967.0
2026-02-05,sprint,meta,,FB_에반게리온_판매_결제시작_01,66723,1317,582245.45,43.0,2039622.0
2026-02-05,sprint,meta,,FB_에반게리온_판매_구매_02,105646,827,724201.82,77.0,3466222.0
2026-02-05,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_01,36125,726,281154.55,17.0,807068.0
2026-02-05,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_CVMX_01,58860,1046,530640.0,34.0,1926683.0
2026-02-05,sprint,meta,,FB_에반게리온_프로모션_판매_구매_CVMX_01,71569,731,523575.45,64.0,3741247.0
2026-02-06,sprint,meta,,FB_에반게리온_판매_결제시작_01,45216,839,387602.73,20.0,859442.0
2026-02-06,sprint,meta,,FB_에반게리온_판매_구매_02,67149,551,476044.55,45.0,2453922.0
2026-02-06,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_01,0,0,0.0,5.0,279500.0
2026-02-06,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_CVMX_01,45159,892,395301.82,25.0,1777310.0
2026-02-06,sprint,meta,,FB_에반게리온_프로모션_판매_구매_CVMX_01,57954,762,455328.18,34.0,2269015.0
2026-02-07,sprint,meta,,FB_에반게리온_판매_결제시작_01,36044,685,305651.82,32.0,1493700.0
2026-02-07,sprint,meta,,FB_에반게리온_판매_구매_02,64681,504,409795.45,33.0,1871700.0
2026-02-07,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_01,0,0,0.0,1.0,31900.0
2026-02-07,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_CVMX_01,41992,697,347579.09,25.0,1760628.0
2026-02-07,sprint,meta,,FB_에반게리온_프로모션_판매_구매_CVMX_01,73813,715,458536.36,51.0,3486322.0
2026-02-08,sprint,meta,,FB_에반게리온_판매_결제시작_01,30773,695,275044.55,30.0,1605772.0
2026-02-08,sprint,meta,,FB_에반게리온_판매_구매_02,58161,518,437530.0,35.0,1940951.0
2026-02-08,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_01,0,0,0.0,2.0,179800.0
2026-02-08,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_CVMX_01,33258,663,302619.09,36.0,1973388.0
2026-02-08,sprint,meta,,FB_에반게리온_프로모션_판매_구매_CVMX_01,90054,928,584485.45,76.0,4472174.0
2026-02-09,sprint,meta,,FB_에반게리온_판매_결제시작_01,27196,756,254856.36,28.0,1287762.0
2026-02-09,sprint,meta,,FB_에반게리온_판매_구매_02,44645,448,384135.45,34.0,1987525.0
2026-02-09,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_01,0,0,0.0,1.0,28900.0
2026-02-09,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_CVMX_01,28126,634,272364.55,35.0,2100988.0
2026-02-09,sprint,meta,,FB_에반게리온_프로모션_판매_구매_CVMX_01,107325,947,644888.18,55.0,3386884.0
2026-02-10,sprint,meta,,FB_에반게리온_판매_결제시작_01,29696,930,285538.18,30.0,1463880.0
2026-02-10,sprint,meta,,FB_에반게리온_판매_구매_02,73344,649,561310.0,70.0,3657384.0
2026-02-10,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_01,0,0,0.0,0.0,0.0
2026-02-10,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_CVMX_01,24096,488,244449.09,26.0,1344626.0
2026-02-10,sprint,meta,,FB_에반게리온_프로모션_판매_구매_CVMX_01,94607,824,566329.09,50.0,2973000.0
2026-02-11,sprint,meta,,FB_에반게리온_판매_결제시작_01,25612,762,282636.36,32.0,1570888.0
2026-02-11,sprint,meta,,FB_에반게리온_판매_구매_02,74234,660,566645.45,42.0,2090244.0
2026-02-11,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_CVMX_01,21325,429,240109.09,33.0,2302161.0
2026-02-11,sprint,meta,,FB_에반게리온_프로모션_판매_구매_CVMX_01,72002,646,503121.82,54.0,3115766.0
2026-02-12,sprint,meta,,FB_에반게리온_판매_결제시작_01,28925,636,286869.09,24.0,1182600.0
2026-02-12,sprint,meta,,FB_에반게리온_판매_구매_02,67132,582,573591.82,55.0,2811946.0
2026-02-12,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_CVMX_01,22103,431,236976.36,23.0,1054421.0
2026-02-12,sprint,meta,,FB_에반게리온_프로모션_판매_구매_CVMX_01,58101,672,499321.82,40.0,2019000.0
2026-02-13,sprint,meta,,FB_에반게리온_판매_결제시작_01,30611,489,249634.55,20.0,940722.0
2026-02-13,sprint,meta,,FB_에반게리온_판매_구매_02,63130,490,499450.0,40.0,1979000.0
2026-02-13,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_CVMX_01,27404,532,237436.36,18.0,1070122.0
2026-02-13,sprint,meta,,FB_에반게리온_프로모션_판매_구매_CVMX_01,69612,757,499796.36,41.0,2241342.0
2026-02-14,sprint,meta,,FB_에반게리온_판매_결제시작_01,32684,688,279344.55,26.0,1275121.0
2026-02-14,sprint,meta,,FB_에반게리온_판매_구매_02,68456,630,496143.64,42.0,2664344.0
2026-02-14,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_CVMX_01,34662,468,225942.73,12.0,717800.0
2026-02-14,sprint,meta,,FB_에반게리온_프로모션_판매_구매_CVMX_01,85229,798,562243.64,45.0,2958384.0
2026-02-15,sprint,meta,,FB_에반게리온_판매_결제시작_01,36719,742,310805.45,39.0,2169492.0
2026-02-15,sprint,meta,,FB_에반게리온_판매_구매_02,83480,744,546951.82,52.0,2795042.0
2026-02-15,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_CVMX_01,36821,545,206695.45,28.0,1980200.0
2026-02-15,sprint,meta,,FB_에반게리온_프로모션_판매_구매_CVMX_01,93088,870,598894.55,66.0,4032400.0
2026-02-16,sprint,meta,,FB_에반게리온_판매_결제시작_01,35364,650,320130.91,35.0,1944462.0
2026-02-16,sprint,meta,,FB_에반게리온_판매_구매_02,88440,820,595146.36,64.0,3967161.0
2026-02-16,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_CVMX_01,39866,555,227832.73,20.0,1499000.0
2026-02-16,sprint,meta,,FB_에반게리온_프로모션_판매_구매_CVMX_01,102816,864,621155.45,53.0,3180142.0
2026-02-17,sprint,meta,,FB_에반게리온_판매_결제시작_01,39749,762,336195.45,21.0,972900.0
2026-02-17,sprint,meta,,FB_에반게리온_판매_구매_02,93890,676,615824.55,38.0,2284661.0
2026-02-17,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_CVMX_01,43770,627,235752.73,8.0,466200.0
2026-02-17,sprint,meta,,FB_에반게리온_프로모션_판매_구매_CVMX_01,108242,857,600627.27,63.0,3775500.0
2026-02-18,sprint,meta,,FB_에반게리온_판매_결제시작_01,40782,749,339389.09,39.0,1804483.0
2026-02-18,sprint,meta,,FB_에반게리온_판매_구매_02,86871,657,588756.36,79.0,3881269.0
2026-02-18,sprint,meta,,FB_에반게리온_프로모션_판매_결제시작_CVMX_01,42196,654,256295.45,24.0,1437600.0
2026-02-18,sprint,meta,,FB_에반게리온_프로모션_판매_구매_CVMX_01,110555,890,678790.91,73.0,5234974.0
2026-02-19,sprint,meta,,FB_에반게리온_결제시작_전환수최대화,36402,717,333629.09,31.0,1569954.0
2026-02-19,sprint,meta,,FB_에반게리온_구매_전환수최대화,78806,625,534319.09,55.0,3176600.0
2026-02-19,sprint,meta,,FB_이온드링크_결제시작_전환수최대화,254830,3395,1555342.73,91.0,4115211.0
2026-02-19,sprint,meta,,FB_이온드링크_구매_전환값최대화,274864,3290,1557193.64,112.0,5042702.0
2026-02-19,sprint,meta,,FB_이온드링크_인지도_랜딩페이지 조회수 최대화,208416,54,155005.45,0.0,0.0
2026-02-19,sprint,meta,,FB_프로모션_에반게리온_결제시작_전환값최대화,32741,574,255379.09,18.0,1095554.0
2026-02-19,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,114063,951,708876.36,69.0,4180258.0
2026-02-20,sprint,meta,,FB_에반게리온_결제시작_전환수최대화,34238,611,309012.73,20.0,1008750.0
2026-02-20,sprint,meta,,FB_에반게리온_구매_전환수최대화,67896,676,517825.45,29.0,1575331.0
2026-02-20,sprint,meta,,FB_이온드링크_결제시작_전환수최대화,247698,3163,1545518.18,138.0,5813626.0
2026-02-20,sprint,meta,,FB_이온드링크_구매_전환값최대화,253012,2526,1556910.91,143.0,6645717.0
2026-02-20,sprint,meta,,FB_이온드링크_인지도_랜딩페이지 조회수 최대화,233664,97,155400.0,0.0,0.0
2026-02-20,sprint,meta,,FB_프로모션_에반게리온_결제시작_전환값최대화,22840,421,187831.82,11.0,508140.0
2026-02-20,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,108438,1021,648424.55,44.0,2342090.0
2026-02-21,sprint,meta,,FB_에반게리온_결제시작_전환수최대화,28865,508,253963.64,26.0,1405480.0
2026-02-21,sprint,meta,,FB_에반게리온_구매_전환수최대화,70952,586,480750.0,41.0,1972802.0
2026-02-21,sprint,meta,,FB_이온드링크_결제시작_전환수최대화,140679,1412,854884.55,74.0,3267281.0
2026-02-21,sprint,meta,,FB_이온드링크_구매_전환값최대화,147862,1290,904971.82,61.0,2999112.0
2026-02-21,sprint,meta,,FB_이온드링크_인지도_랜딩페이지 조회수 최대화,211038,69,156088.18,0.0,0.0
2026-02-21,sprint,meta,,FB_프로모션_에반게리온_결제시작_전환값최대화,0,0,0.0,2.0,67600.0
2026-02-21,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,91028,786,499306.36,33.0,1906624.0
2026-02-22,sprint,meta,,FB_에반게리온_결제시작_전환수최대화,37125,629,312405.45,17.0,700000.0
2026-02-22,sprint,meta,,FB_에반게리온_구매_전환수최대화,92882,741,630190.91,51.0,2375372.0
2026-02-22,sprint,meta,,FB_이온드링크_결제시작_전환수최대화,84932,901,616731.82,44.0,2268514.0
2026-02-22,sprint,meta,,FB_이온드링크_구매_전환값최대화,89022,952,665597.27,42.0,2149897.0
2026-02-22,sprint,meta,,FB_이온드링크_인지도_랜딩페이지 조회수 최대화,56114,19,38405.45,0.0,0.0
2026-02-22,sprint,meta,,FB_프로모션_에반게리온_결제시작_전환값최대화,0,0,0.0,4.0,360420.0
2026-02-22,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,72287,718,461064.55,28.0,1654000.0
2026-02-23,sprint,meta,,FB_에반게리온_결제시작_전환수최대화,32173,540,264926.36,17.0,931330.0
2026-02-23,sprint,meta,,FB_에반게리온_구매_전환수최대화,76050,629,554880.0,43.0,2334574.0
2026-02-23,sprint,meta,,FB_이온드링크_결제시작_전환수최대화,74863,834,588949.09,50.0,2114367.0
2026-02-23,sprint,meta,,FB_이온드링크_구매_전환값최대화,82301,842,582520.0,52.0,2512809.0
2026-02-23,sprint,meta,,FB_프로모션_에반게리온_결제시작_전환값최대화,0,0,0.0,0.0,0.0
2026-02-23,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,36656,381,245414.55,25.0,1630102.0
2026-02-24,sprint,meta,,FB_에반게리온_결제시작_전환수최대화,26942,486,245237.27,15.0,643680.0
2026-02-24,sprint,meta,,FB_에반게리온_구매_전환수최대화,80196,728,607256.36,58.0,3152314.0
2026-02-24,sprint,meta,,FB_이온드링크_결제시작_전환수최대화,60699,807,547551.82,38.0,1472284.0
2026-02-24,sprint,meta,,FB_이온드링크_구매_전환값최대화,63111,671,520300.0,45.0,2029568.0
2026-02-24,sprint,meta,,FB_프로모션_에반게리온_결제시작_전환값최대화,0,0,0.0,0.0,0.0
2026-02-24,sprint,meta,,FB_프로모션_에반게리온_구매_전환값최대화,0,0,0.0,2.0,57420.0
2026-02-25,sprint,meta,,FB_에반게리온_결제시작_전환수최대화,22592,436,207320.91,12.0,830940.0
2026-02-25,sprint,meta,,FB_에반게리온_구매_전환수최대화,95746,863,680110.91,78.0,4383152.0
